col0 col1
788.5594146542243 -917.2578198237281
-988.1567274434137 -81.22083583370556
2355.378529269236 4584.325426717369
-1239.654403797685 1236.6384330260778
-202.10557812065866 1714.1024661295883
-1163.3299513905715 -1125.5720781890977
292.7109839867516 3358.0583886258496
630.7417571421237 -2267.988755602161
1513.5793541986068 3376.320207231484
-1951.9546237590214 -894.2262963447345
-592.5215424718363 -1210.2063659749135
108.23599012337172 -1634.3105041240538
-754.3315290799458 783.2207421624136
2354.8581269050264 1541.663819976914
641.20453770407 45.472364136737106
-393.0619415423661 2409.5230307663164
-1008.7930266967415 -1374.063485075888
-361.39873073524046 2923.1173924449076
-393.67067989556267 -316.28135408489777
2283.735374304816 -1974.8381468573182
4477.796235396144 28.36256090632049
730.1180586845177 -445.662186395455
-933.7893395544328 -2101.814405696637
930.4310552940323 -1794.5800994043102
-17.118521748532473 1446.0587664634527
-2810.2061460547125 -312.16019400716726
533.2821629983026 968.7478707212716
-1589.5680884594565 1265.1643102108735
2681.8260996055387 -1137.4852165708137
-3019.807922234741 -3202.8100276438436
-2699.952985833836 -2628.429872796012
298.07488824475183 -2545.908593634681
943.2624927326949 -2091.0286094314565
44.91999428142308 -2953.0509844042917
125.14284999184669 226.70900073725375
-710.2919417303302 -508.40612998033845
1978.9843388936479 2188.259261553656
1369.3969794679465 2578.9500952496605
-223.99921454449176 813.4665434721468
695.7374907613397 1384.2362917934358
1449.003041700998 3983.6340028022187
-362.2330797841387 2364.847676833752
-1101.9109687463101 952.6038972116113
2656.700741850696 -2103.46426664723
3058.223072342032 624.7606688706753
-1098.313041033123 -1757.9714192774325
350.6093881816568 -156.2127335315139
-2220.068768759399 -2996.412586233247
2999.9389633604505 779.5406726025466
-865.9479976384104 -793.0043555310559
1141.535558142097 4063.268998681119
-468.8481546606425 119.80598221714915
-1326.3902419192107 651.5968384069463
-2257.1401549057323 -2816.08433541368
-1176.553505583887 121.37164250170852
368.7102642423837 704.092421906583
-1676.536002915351 388.42372791665497
2548.1745970927072 378.6470624624621
46.08606371100374 939.3241063882961
-93.0040323582116 -1135.2766793825092
-1443.9482279991573 111.23467324100451
169.38113590392268 1685.9905832243549
-1643.7162294440063 509.7501982480229
-2029.5007660162848 326.3631236230819
-2992.1194193319975 -878.8964932881537
1318.503354148697 671.9546457708636
1012.0774727326695 -2074.6247802522453
920.0749922829768 2927.4485924025375
3600.0645657740183 1676.105524910944
-2018.7088649226407 -1669.9661602990288
-539.4772731041174 2079.826279625133
-1177.339396666101 -436.8686739358569
4513.0946890439345 -26.277088580395333
504.49528183123766 254.07578246895585
2597.549688572808 4236.892914072221
-841.4436442445225 2074.064231495986
-1972.883111337623 -1553.4241501218014
1654.664469510653 89.99676443493959
1594.0381042915533 1637.76407973405
-513.315678926107 828.0568602383697
4410.406738229845 -88.58782334945005
1033.1721264044627 -515.2987710299547
-2238.514475091723 -1689.2555327438283
176.49064853989404 -2492.921112530817
-1738.5515043010646 502.9102199660141
-1554.283705427209 1210.5161109705734
-1531.659201119156 1135.5094952219251
2817.2244305743316 3647.6337194701114
1662.006295303173 487.4214502734853
-3866.8602247530484 -966.0110300839306
730.6290548654447 -787.616038554816
2150.048026780319 -458.72763266058763
-1535.0582738907326 1070.0647388196317
706.4124156196434 1238.5965005822945
-541.4087729483294 63.09998745680218
-1757.3150975750912 1226.7581627818647
415.39865042992295 -1688.7775650332942
-2854.4928543637025 -2379.9402706691153
-2764.0218729606186 -220.7535134424949
692.3115809263609 2244.1554993314894
871.0970958805059 -955.9093070476705
347.0122535610509 -513.3358313193759
1529.4183018419785 2245.051509314869
-967.9122104962067 628.267777328644
-1815.0306219254778 -2953.459797748405
2970.3221277209536 3499.6805319896384
1223.736817211642 1273.6255810064597
291.6562846874386 -2701.9206708333886
87.4425338045449 2916.591116829874
951.9746999399019 1881.9841395395497
-568.0708609751581 2582.209895495984
-1179.1500244521096 2464.9378375808897
502.7397563271352 -2979.4819968916554
1039.0000735274346 -1842.7887338748467
2293.3675308625457 -828.1136935477117
6.258867681727745 -1746.8956617768881
-457.9972872912954 1191.2113750866683
464.94249955097166 -2748.888439302652
-166.6956269535891 1342.6194130596316
300.5982436760545 -1504.9092603509996
216.09176898181704 510.07246913905595
12.179747405222829 1818.7772351485005
1527.2732954945002 862.017791823369
514.8220543727869 133.57761739170041
-2301.1771119752316 -915.9867733617358
-1048.7645658795786 -67.29171271906814
-1267.3614569797746 -2621.1359177175523
-33.188598344812064 2285.629098328233
-1718.766259842576 -3047.1641805656186
-1220.0460760410297 145.68625592840462
3047.829853404742 -1080.189009985506
233.94890025188852 -1063.6470954871786
551.8096681519421 878.5787672464606
2754.9313795939306 -2031.1817809617562
-1998.7908086371413 1523.906927237329
1479.6772415441328 871.165982362988
-404.7663563309558 -754.0131938280443
-602.377882413117 -2040.1558481412567
2421.368520996555 2951.077768112348
1511.2461854630928 2310.083376356941
2595.2616214677423 711.4539131234302
386.1206454912339 2540.064604807343
292.43069605484783 -926.7489954643934
2836.087443423524 464.61658373722986
-123.80226457737419 1977.1161788631218
-249.53708598799508 481.05919646455584
2245.0567234416058 -768.6934513803852
440.8644327729742 2636.6651673808633
-201.08480790785651 -2037.5048769701132
3077.4220936894085 2018.1426606169598
1960.0205860211927 1695.0473421258253
3005.7617747311633 -547.9523859987654
2412.3220894541723 220.15353999041778
-28.967931113619944 1983.9555825869506
666.3769720589515 403.01084516339637
-307.00365275829654 3044.859242742327
-1723.5501525742643 664.1302959764637
-1900.3746367706342 -2105.218974903274
472.03539725075217 107.61480970374431
-1802.2955700867592 -1716.117441091798
2833.297915200993 1274.2161481879145
2157.2687811489263 864.0038080531522
-2538.9812520259434 -2720.8993519285373
1108.4644370907974 265.62197990186235
532.1674776258305 -1706.657701176568
1252.239246390833 -1054.2209346147295
-671.5108375626954 -1422.9305574566513
-29.45328839856546 -133.30472318344363
-909.9022961382032 2032.5237387825855
656.057929018904 -2835.74325872074
672.3090933473892 -1241.3269748126302
3383.8878055512237 -1345.2983941776567
-1899.5371732446629 -3080.7967421543813
-393.92966719314194 -1216.4658639767588
-913.5443436735193 -783.8563420003551
-2348.8439231958596 -1515.3507069399084
1178.491460945093 -110.20841902767457
3504.5798026802067 -422.74132859925345
1489.0379363978093 -99.23998312528042
-4.468309591180067 2391.7915699971904
935.1393956057636 -295.90300604070814
-1516.9916981265471 396.4996154328352
1026.8658787444733 3004.9253990048437
-3063.0476640959137 -744.4653491104899
1136.4139844648269 -186.4466649924509
1960.159999508537 1378.2209001699434
-1517.4698606768363 738.4733999161533
912.8596378067818 -246.04008420574644
1516.998002318432 -551.3022399027054
-2871.402831898618 -2098.643051986715
-442.6818239619459 -206.5803009472256
3413.302956182982 -1289.4200494125819
2199.2424074059822 4641.6998284034835
-603.4069238801046 -1356.2524370093151
1836.0818105088586 4383.3058574421675
-43.970953841179906 1822.7344941909676
-1291.9009855983873 38.70271481411479
-2105.1073880031527 179.07372830309788
346.10213778964203 -754.7404777882392
3293.517606814014 -1970.5745784446324
177.58147548934394 2641.699655191519
1627.2751274267018 808.6106113231283
3105.0573243788645 -1159.5515260396055
-2382.862430971621 -1244.4348786017388
35.91045001774794 -790.8465086316404
352.02610313057255 -256.7646093196552
-2409.556465818656 -2718.423452350114
952.0216871099118 -1185.6862331390582
-339.3462996434244 -803.0516030754819
1358.4979513832905 2432.8957438586626
-1161.7069507455467 -934.4406229227085
715.9996575865187 -973.9632916534421
793.4115532416837 -343.87368643469256
-1429.10777022056 -944.5812909246741
-2154.5782944011494 1556.1399880622216
165.7926067833124 -2955.764515347812
11.210474180145315 43.4872204819856
3176.903000520844 -1052.5735881295834
1330.3964650907328 134.08435599230597
-1751.6602831183202 -1634.68634550871
-2659.1387719440336 -2768.457666676105
996.4593164123298 -360.1058054759402
53.434103120453585 -197.0968933161404
-1081.0489255696893 1928.672506530043
-388.12893863280925 1132.1957317231518
54.04956629780539 -1464.3675919392513
2018.8451525571159 -335.51806199108705
153.7907656938549 -275.6416485954138
44.1018118585007 773.3263240606196
-709.4866784031886 -1484.0035007269753
-2249.8062471257617 -2418.664482335187
597.72685248309 1603.6454685398328
-1456.8641042560446 724.5430139609604
-988.998127967612 285.8854193722814
258.8532639998322 -2823.236963956646
2289.8717130127234 2174.081662977859
412.96632679588805 2163.3847856479515
-383.5617305076523 2656.140121639245
3976.893878434836 1270.9423253000673
1132.8690536638262 64.93111521097926
408.29086834458866 -1186.0328904264763
2048.3016978016726 328.85459097413525
-2147.887174017047 -3523.0528405806444
2681.950963109945 1296.4672679936552
518.6038184981811 -2576.886074821121
2860.1172008666585 -319.4180315669642
1120.2935620679746 3112.3227807396283
2239.697021187781 -1608.5908147680518
1169.4283641693505 226.55604738591632
84.86472968000533 1558.6476461657305
-2710.9928012112177 -2457.6586279341873
253.22686326922872 938.2520660812471
415.9445229516343 -1422.2410639079947
-192.4977511907225 -1423.8250973162003
-1959.4384867084332 -3117.144664900648
3453.961915945352 -1721.1001800246293
2596.451260134807 -289.26308180954913
-837.4918493412079 -1587.0295124700813
471.6939602398884 2591.9902175462853
294.33535655019324 2623.810444116164
2517.365942466723 3491.033447015355
1417.2998925920808 1010.7857885475339
2157.7323872706156 -86.44798690397576
-458.92729191588455 949.7946544374983
-1301.6527460098996 2276.515597619813
-2168.6889960450158 -2356.7663540811623
594.0667201114993 -895.8345129086251
1334.6512523972992 -167.5684513702581
628.1875596871654 2509.479848491069
2064.7609682357465 998.0169826985724
-673.2151344747289 2695.8788699123384
521.3122115733377 -1244.2163130155318
-328.7335102596858 -2165.667465173721
234.83515598512426 711.5925247611725
-113.25257991141875 2148.311437518093
3434.177226878602 -1847.1934329473465
721.8757793226846 3833.9736964997987
1144.2485310413747 1402.8625261586067
-1612.304605083008 -2336.0651158956152
2314.770510946255 -510.891842402659
-2901.2276070533126 -2737.886224896151
870.2628378701615 3404.280392645429
-1450.6477378766938 588.8742241543438
1744.5410521215806 448.768188271527
760.5305291792632 -2899.114024856943
266.5551332639434 2759.070793322486
967.3701589004492 1092.710225483643
-718.1011164911794 -2706.1690592698815
1743.9448692275753 -426.26803895522653
507.2728300403957 -555.5310806252613
-1006.4915245298038 2151.383887538896
-380.07749645404635 -2196.822831438764
375.16612512566996 -673.7223345373231
116.85858457287817 2047.0897631649636
-771.5730546841899 1089.6696878057278
-184.14962700821857 3208.1417621117043
-1634.3879549020444 -1994.5248728312038
1526.6389767771761 1520.8078545199114
-1454.5224069510828 865.404809896496
2919.477302272717 -1766.5420980441322
-273.82629954286966 3141.0498036630624
-846.3690233893548 1500.6356411645788
-800.9952512524029 1033.7870663106105
-2530.6195538992115 -3007.3836316979578
705.9922891994538 -1487.0933869752114
53.73426929300593 -830.736838226519
-1819.2052614767665 -1434.8200376400337
-808.7319459038476 -872.3738121311453
1516.5316652776082 399.1479055211945
2878.3240171307425 224.0403379881427
-498.3367713375721 -544.5861486013868
-2692.906175519069 -1597.3621762145556
-760.5490932560915 918.8888053462746
-302.5556231941297 1184.1213477009223
2548.5529199539405 4346.602680255799
1737.5552857214836 26.206675798010277
-2168.2039529635435 -3307.205073311992
-963.3537137842039 2152.2068905523233
649.6642960480862 3752.1266799221744
831.9491232660861 1517.594843168655
2081.3772180316037 1350.3635909165916
3094.366864389591 -1622.390331970154
-1933.8426025205401 1816.8461331252197
2196.800268358597 2041.547560108474
2915.550069550816 -1490.0434343065663
2161.830458030838 2996.4139673681857
1767.292133420011 -551.5418484458675
-1692.8701301949638 -2131.423198043985
-2836.1869422499767 -1227.9526061298045
3046.053656877524 3330.134687140169
81.66273734780577 -1891.2874526955054
3061.0246818380497 -1401.7698909924768
2055.7951875342865 409.46026585524584
-2406.675708393435 -2311.0293144864168
-1654.1847214399397 -2120.6254571305767
-988.8790965881198 -2173.2720167722673
1831.8449855697968 2834.209172222366
2214.405741194614 -432.3520151516085
2447.5714095137746 -1051.4542918493044
1820.0150534325674 2446.737568004563
2937.000830329215 652.6149225957287
287.20536443290223 -3300.4141791659335
1070.592997434695 3272.31125866065
-538.8921484155129 -1646.6925533356132
2291.599296406723 2973.7457503204496
